DPUB,Y,K,L,M
0,50960.1890494123,9959.99650823732,180.000026839764,26453.9297756754
0,18999.9950951777,4899.99762791686,229.999928947676,10118.9987479786
0,17999.9993361906,4599.99732060572,229.999928947676,9846.99882576696
0,91095.1642444527,34613.8787305846,303.000058930667,17370.0024450856
0,20444.9870624338,1449.00008357733,32.0000031104089,7827.00333583024
1,17915.9919856879,6706.0004893625,180.000026839764,8935.99695506712
1,640875.186439536,78008.2601949514,2643.99946863121,493239.432781988
0,43440.1757321919,4678.00024725979,296.999958775601,7610.00417898904
0,59348.9673167401,4022.00172812267,614.999835299014,31778.0157158674
0,22200.0539935654,2547.99995746865,69.9999830565469,11003.9986570228
0,20895.9993297366,1897.00005703328,141.999991820621,11185.9969195826
0,30800.0009559807,1497.99975421243,109.999959762842,15391.0122823314
0,42001.8943575688,3614.99951344683,294.999894879772,23436.9707236458
0,35661.965226215,1889.00025028966,311.999941403447,7488.99583424964
0,25999.9527579488,962.999603438487,90.9999539069783,12753.9971064338
0,38300.1847914832,1862.99930956937,320.000001345993,18092.0157292326
0,27874.0102108208,984.000101300587,80.0000292260948,13828.0027511982
0,22699.0873995875,1965.99940880991,279.999831112661,12168.9998377045
0,6866.0001783949,2707.99828304144,99.9999814011926,3452.9975919132
0,13585.0064955274,1393.00003652473,63.0000172373358,6792.99355214654
0,27280.0242258129,1087.00012269925,124.000053864987,13161.9977754108
0,32872.1147049651,2043.00082778777,191.000109243125,16401.9908543071
0,28202.0514292937,1172.00003499949,161.999945692363,14692.9931108073
0,28178.0898706839,2488.99924740718,248.000062951093,4257.00014546956
0,27649.9721578332,1850.99942142655,117.000007628663,13904.0021202882
0,32666.9780146535,3008.9997694202,109.999959762842,6480.99936209001
0,26149.8831230174,1016.00037781143,121.999994542543,12334.9996427358
0,8139.99626376865,959.999726916633,211.999941769541,4425.99769577634
0,27280.0242258129,1252.00056132175,115.999977831664,10592.0076455542
0,54489.8649969887,2840.00189951972,209.999888549361,27831.1172711367
0,573446.543372712,359090.598808153,2269.00116903484,348157.415544917
0,231973.866521565,67992.9974378221,616.999985250376,131185.810766769
0,122145.715457963,10061.9976751625,120.000030866158,56980.8200591038
0,103066.531955808,5961.99836499317,149.999955885568,43928.122605033
0,52902.7181857585,25447.9380741746,146.000055230593,11345.9938971413
1,7343.00178103304,2299.99907559053,16.0000044441641,8280.99989206792
1,8009.99967910014,1094.00001861777,61.9999761272089,4003.99943769786
0,18346.0028240073,5076.00086883728,112.00001441495,12895.0010533224
1,101122.709103714,24675.102048567,147.999959482917,66283.0839780415
1,148000.362193998,203998.92434626,479.999950127073,14481.0039919981
1,12954.9987952341,44552.787451552,137.000010161547,6137.00428123961
0,652326.185292938,307619.835729179,1187.00071859854,208805.818295021
0,177694.311177897,159875.393471861,547.99984275251,79673.3157452269
0,35022.9906311781,33024.9957268782,160.00002956259,21708.9956562736
0,185743.134327651,104815.820662948,684.000056346178,53423.179297016
0,244697.981372619,104047.208186399,707.99993366485,70493.7970624732
0,23168.9894062697,46681.8165221685,274.999973141694,16104.9990052699
0,207598.249882521,101642.801497806,611.000024946156,53010.2197808776
0,662496.133103119,113399.243593248,611.000024946156,278643.927447365
1,1312100.7018506,284585.780419298,2697.99990080074,859039.342270781
0,264826.454035003,217105.78451847,554.999936870732,218648.347702944
1,847350.752937311,221841.84565222,697.999928271867,699373.350841896
0,271603.890788399,114267.789109344,607.000126826898,72300.042790995
0,185659.568720875,120941.229503188,469.000108598708,37712.994660483
0,65343.9410908202,48196.9008377742,199.000034879829,46793.0515626828
0,20332.9906283122,25003.9727193581,219.000059170194,11913.9945411419
0,25742.0211545443,16982.997916105,182.999972030022,18285.9996576061
0,65129.3127817963,33236.03640059,297.999855021425,49876.2392000602
0,79630.3037690032,55865.9304403601,223.999988384471,60619.9908699137
0,3655.00229466864,35131.0277340536,75.9999741382433,3202.00034083159
0,328256.305032377,191210.46282685,624.000394137601,173659.193591755
0,107255.59465016,109829.012107493,344.999856124211,70467.7191822654
0,16800.0140214312,1010.99977857033,71.9999914308445,10752.9993076087
0,12083.0025975153,3131.00087252715,32.0000031104089,10144.9974408235
0,64809.015451434,47090.1910333289,221.000065964587,49821.9037175498
0,8935.00511445329,4567.99656789915,82.9999495528977,5360.9956906823
0,91502.3560397119,31819.9903938051,284.999948623439,52080.1939003229
0,5322.9982265217,684.000056346178,8.00000366656215,4721.00037510099
0,65573.7013173576,89200.3283843299,240.000018397923,44864.8537523551
0,23886.0527348913,1196.00007832535,37.9999939303978,18835.9960187586
0,9603.00164558969,4492.99591554963,39.9999818354467,4204.00112668543
0,6935.0046273877,1916.00007945498,28.0000137150977,5013.99860250695
0,140714.740067529,15452.9932279762,115.999977831664,114198.107013187
0,82812.1443076046,37150.0352870964,182.000056952032,61887.2834145718
0,42549.781548796,2002.99932766148,52.0000146337678,33239.0277784759
0,86738.2290137266,3164.99894105993,34.9999978478706,80386.3769588486
0,9528.99943447114,7769.9965550804,113.999948883039,4160.99704992303
0,6308.99707028524,1887.99934542023,39.9999818354467,4299.99870276908
0,5786.00297668901,576.0001954392,16.0000044441641,4825.99881191145
0,18074.0050523723,1626.99982555463,29.9999885501375,14951.0079806377
0,21073.0025456773,6501.00461438239,240.000018397923,15668.004782098
0,17388.9982370673,11997.9970219403,92.9999541367585,14225.9921003974
1,4126.99987721109,541.999999219712,37.9999939303978,3009.998923194
1,25221.9518634599,54700.055333997,155.999998869072,20032.014545244
0,17251.0104921693,456.000086861448,24.0000040716496,11847.000592886
1,3227.9999051296,843.000035404437,19.9999945289209,2296.00055691907
0,52867.8139114334,14755.9991335784,73.0000407961789,41405.9554120285
0,7390.99761429729,11389.9993571344,85.9999745222021,4881.99877484807
0,75751.9904807516,20750.0098425813,102.000019045006,51479.0393041301
0,44231.8324487154,2897.99964389196,69.9999830565469,40460.0359802145
0,142995.723042348,20013.9938426858,951.99996687862,70666.7186076723
0,12773.9982867316,2564.00046654405,42.9999950251771,11280.9980415631
0,6769.99752281467,16283.0016647053,92.9999541367585,2421.00010425296
0,61424.8650255056,40851.9567500926,136.000015539898,29759.98544894
0,6466.00026972674,3855.99747150426,44.0000161075995,1428.99974573824
0,20562.000182947,1562.99948355132,28.0000137150977,17130.0070007213
0,13309.0029667553,9960.99255768978,71.9999914308445,5771.00199266336
0,23502.9212284425,13151.9984573236,128.999947837355,6328.00310421704
0,11959.9996710447,707.000236211162,90.000029670281,8403.99947924707
0,7959.00284290875,1340.00014345377,25.0000043782954,4084.99997020359
0,21511.995741728,2509.0011381669,138.000043448313,4208.99844784495
0,28153.0225273215,62933.8843784122,139.99994083471,10102.0030000116
0,44264.133474843,16819.0087672856,160.999941237512,39161.9151022305
0,7701.99757868525,358.000004868549,9.99999907005959,6957.00260244972
0,44158.9101026548,9882.99616167891,130.000071440794,3448.00126961044
0,39075.853591379,14248.0024938348,60.0000262666797,35315.9506275082
0,36771.9277436924,5997.00225985887,84.0000168971634,28561.0734062585
1,3019.99966668589,1987.99923021371,137.000010161547,2259.9997914781
1,4806.99775083426,7732.99872707844,84.0000168971634,2053.00119686048
1,5089.99944241818,4079.99890901546,12.9999953530009,5220.99878136365
0,23172.001570679,21720.9823298935,246.999916852904,12148.00211174
1,74867.8621008487,139420.524353975,517.999874509603,27035.8758990903
0,115427.74167928,34582.0486062547,639.999887133631,91391.7051461947
0,6427.99532776231,2117.99888559055,16.0000044441641,3252.00172138909
0,128182.460431252,11653.0007391118,160.00002956259,73543.3274032178
0,13923.9965338806,9215.99647086552,92.9999541367585,11659.9946375149
0,14009.9910429748,5150.00003266242,135.000029910815,8930.00291233651
0,20844.9918638876,5299.9994724369,103.000001212348,15790.9931077567
0,63996.9048849683,39889.9623079787,69.9999830565469,43616.9013559246
0,103599.729727893,1610.99938270201,574.999976541524,96735.9131718189
0,9492.00363016243,26151.9751973491,45.0000229603415,6611.99696548336
0,27394.0194416721,15190.9935254808,124.000053864987,18035.0073341572
0,32839.9158125885,22210.0462659552,47.9999994764212,20280.0109977432
0,8587.99863451952,3666.00209548748,36.0000022155801,4810.0030634909
0,203438.697968636,15155.0031902506,322.999895599099,167983.325418813
0,254867.734158479,106985.650823718,588.999891829225,175209.906528796
0,48391.0423421155,8657.99975755932,92.9999541367585,39874.8070019922
1,30342.9657918839,17886.9915753458,203.000004254517,18504.9954696017
0,43253.7840059533,4872.9997912236,149.999955885568,25123.0241129936
0,21689.0108756783,1033.9999430593,71.0000087300671,15961.9971837295
0,9268.00106070165,92.9999541367585,71.0000087300671,6586.99809872402
0,13233.0001485662,661.999631969803,24.0000040716496,6510.00172383121
0,124960.129324481,36546.8398343709,248.000062951093,91316.7946654695
1,172508.19127874,133597.923860818,873.999671677124,117599.492622167
0,145759.02159019,56307.8930178377,467.999861510562,81499.3236156471
0,5040.00322023134,16538.9916104655,10.9999969992183,3438.99996412344
0,170755.8436033,11077.9951412673,171.000075838062,111330.663225651
0,42011.1357908479,12054.002000446,165.000086806427,55836.8877082959
1,3029172.38526678,1560926.32332306,2254.00068837233,2361552.97301045
0,9600.99482796551,7682.99711989249,54.999989812215,6319.99692127024
0,35252.0865712787,30938.913278594,113.000020485507,27651.0781788398
0,7626.00197957633,8857.0054398862,61.0000082854286,6919.00325539849
0,34719.9594201805,3099.9987895332,37.9999939303978,28525.9648821375
0,13788.0009977444,2292.99935140692,42.9999950251771,13807.0001530347
0,44857.2273754776,16609.9966346924,149.999955885568,36824.1809721003
0,17652.0111138892,379.999903966248,68.0000200480277,13929.9990698403
0,5006.00264321015,2729.00130798726,21.0000118078114,3835.00109757195
0,5439.99815121637,4203.00069347355,45.0000229603415,2966.9981595977
0,61003.7123804784,49852.8028756038,203.000004254517,45352.0201361048
0,30200.0844585567,3209.99930624184,25.0000043782954,20764.9967593136
0,7297.99549716172,1540.00046907225,90.000029670281,5019.00005192189
1,5015.99958711923,1573.00015248934,53.0000045817377,2956.99846279662
0,77063.8825208412,30886.0529453533,114.999985238227,49728.8238144316
1,17800.0046942135,41563.181738728,296.999958775601,4557.99904370605
0,212770.627870778,257102.469906265,292.999821558054,117820.787620416
0,3192771.79902679,331306.762469207,607.000126826898,2513231.66774865
0,106719.587938926,11689.9993632911,138.000043448313,63170.3295023546
0,59610.0820106616,3870.00082808788,34.9999978478706,37251.9659650406
0,34509.8476009999,900.000213008145,27.0000036178834,20804.9870714225
0,28569.9287115158,5802.99823478217,57.9999993883077,21569.9840515102
0,132345.340348856,27202.9308957686,149.999955885568,101184.412773974
0,26836.0121115517,26729.9516419196,182.999972030022,10706.9998698214
1,674873.132272128,833275.834341839,2502.00077305092,624439.670876119
0,10324.0045339043,3400.00098394569,135.000029910815,7730.99613975437
0,23392.0149112467,2983.00064279258,98.0000510902973,14115.9973914317
0,11879.9929561525,4015.99734393267,56.9999847334327,8499.99623893437
1,5676.9988465999,1547.00023116348,22.0000120261203,3963.00161218664
1,12156.0102835344,3400.00098394569,53.0000045817377,6702.99687400333
1,83458.1009606186,61811.2088514193,835.000229749568,48076.0783123737
1,19668.9985985859,28789.0389020194,303.000058930667,13066.9967725932
0,56768.1098081942,22274.1033971938,305.000068134747,38585.0432579879
0,9282.00631360814,1923.00048923284,82.9999495528977,5780.00022156808
0,36359.8346245002,1760.99980893819,82.9999495528977,28263.8816012502
0,26632.0325109044,3195.99901919196,84.9999781983259,14646.9880580376
1,5545.00055569515,5718.00358586038,39.9999818354467,3570.00044705797
0,16783.994450605,3809.000127683,60.0000262666797,14422.9937464264
0,38276.828803061,13440.9997839877,80.0000292260948,32508.9267553994
0,15034.006288161,4157.99805231859,78.0000135182131,8442.00399861803
0,41766.923439899,31269.8608346792,104.999963233466,32484.8790483494
0,81221.0720103384,36203.098931774,333.000169836556,54147.1164577407
0,8089.99991867497,2448.00087238849,45.0000229603415,6196.99638738488
0,5355.0000916677,11439.001732715,109.999959762842,2778.99880574584
1,10761.0025159179,21692.0041657115,250.000020534439,3976.00171852115
1,479994.536246742,481648.560742475,1674.99925586606,215246.680377681
1,148080.30397192,485599.748106027,1998.00008150142,41827.9476849802
1,24136.005289673,8245.00630747936,303.000058930667,14033.9966906115
1,55592.8569576095,4653.99839966542,61.9999761272089,34941.8314739387
1,503.999864892048,4588.9980983425,39.9999818354467,199.999926690406
1,24322.0834357683,36698.0904003168,213.999996785324,13107.9998712964
1,8221.9936899642,10422.0079679435,120.000030866158,3948.002366616
1,11408.9909116356,8003.00199781278,122.9999562892,9101.99591705682
0,9901.99964430662,1841.99960062635,34.0000161630544,9348.99378580296
0,6586.00353710242,2637.99912081473,63.0000172373358,3450.00169041276
1,20693.0050116004,7428.00057587358,153.000012026958,12138.0084189707
0,137736.814234789,4728.99979833711,744.999837307246,68262.1009071629
0,56840.2511076794,12265.9940364448,160.00002956259,48760.2153443732
0,60762.0077434891,57780.1170612299,182.000056952032,36340.9324254932
0,136399.041876365,145840.669501561,561.00005300177,34064.1230689149
0,43568.9491429854,20307.0013569804,566.999827786391,38583.1140540555
0,243136.915032558,71148.1783330151,673.999925245109,80212.1276497251
0,21499.9953965118,460.999980178545,49.9999997285927,16237.0021499882
0,22612.0900457946,2030.99885943056,39.9999818354467,20681.0065485843
0,12367.001066752,3792.99794537456,74.9999914847772,8633.99847941958
0,15226.9931959577,20173.0129987924,80.0000292260948,8500.99929766986
0,25095.905893426,23063.1180652266,273.000055914512,11779.0051361306
0,204456.394111649,143787.242016086,1214.000034454,61446.9819577238
0,614282.377735283,112088.049761359,660.000108886498,270904.055925336
0,33761.9598684399,25327.0937266588,90.000029670281,22594.9113860774
0,6818.99923272171,3685.0007199627,209.999888549361,2911.00016375649
1,4878.00205473176,16384.0077358838,149.999955885568,1908.00028236831
0,12410.0015115548,3250.00235519856,220.000099802503,7345.99833701556
1,27281.1154486063,2794.99892227839,49.9999997285927,26407.939960608
0,57638.1526610641,33162.0026177647,472.000006803618,51003.0135920035
0,157004.539825756,125211.551779342,251.000015277923,46683.2169976712
0,7422.00117549242,3367.99873578029,28.0000137150977,4582.00062767246
0,103970.24173344,27499.9646995194,400.000181156848,65695.124947021
0,32346.1408774964,16723.0117666226,80.0000292260948,17858.0023915942
0,22084.0299590878,722.999839379231,22.9999950336301,17349.0148017163
0,24248.9840344163,5759.9956587476,173.99994793668,17291.9957498427
0,131677.364331231,48082.8094345049,403.000176535525,39493.8404201845
1,14050.0045695962,20008.0105530732,115.999977831664,12259.9974316504
0,38551.8743854455,12906.9989824743,214.999993952553,25728.1242156321
0,37147.0634031504,23250.9204621095,318.999967211636,44996.0505794599
1,356917.520837262,88864.6762481467,751.000261525181,158286.189581381
1,42019.1186649971,10099.0031506203,349.999945930793,35430.9141816311
0,178000.20838931,23159.0288824911,513.000079427401,22888.9605212551
0,20280.0109977432,9300.00298398595,80.9999874715334,8410.99451634573
1,25969.0312161332,18003.0055870947,209.999888549361,22339.9090177832
1,250.000020534439,165.000086806427,56.0000173188343,126.000011724114
1,255454.604589327,201680.491724311,1525.99967672548,163176.872688076
1,83229.738763068,30265.084490138,1198.00026514691,41400.98699549
0,139470.724778277,24493.9150407186,205.000004276626,37234.0893121173
0,41606.0138706801,2502.00077305092,32.0000031104089,32091.933990882
0,14288.9958637785,4145.9987852399,120.000030866158,9320.99815387213
0,8270.00175309351,7243.00170793345,51.0000187310628,6333.99856155772
0,41480.1384462242,472.000006803618,228.000084598403,19082.9968446851
0,208492.844356715,49072.7907352057,299.000127556212,165755.650837349
1,4463.00238936021,2144.0010244234,69.0000341827976,1590.00112060969
1,18193.997300338,15829.0003215544,273.000055914512,9597.00164475678
1,15156.0034534694,7706.00365891676,260.999893688799,10304.9949162917
1,806.000207539685,958.000212703939,9.99999907005959,494.000238509224
0,344255.708885919,58399.9317411669,390.000101741773,69549.9167242469
1,764.000161076796,2015.001059123,51.0000187310628,1090.00002700672
0,144688.726483128,118506.133771199,907.000498745708,90191.4579187252
0,31937.9424349747,42891.9739499791,318.999967211636,13736.9972343959
0,24599.9576407933,608.000071764574,24.0000040716496,10455.0040579759
0,49877.2367348195,56211.1266847497,220.000099802503,30744.9182679828
0,31999.9621830027,64108.9975209665,153.000012026958,12913.9964720712
0,106108.772222338,31999.9621830027,138.000043448313,75436.0080239576
0,18499.9997952713,2350.9998858823,76.9999675172732,6474.00366113745
0,18647.0083123852,7398.00020424103,61.9999761272089,11428.9969839148
0,38082.1139211586,29089.1345420522,120.000030866158,21544.007874518
1,617688.769275896,296371.792241755,1710.00059936074,465319.711533935
0,11533.9945308627,328.000128450026,59.0000328095717,7670.00081024886
0,7720.99870048774,1899.99968620642,29.9999885501375,5675.00089466607
1,28220.9531351158,25525.9280284561,243.999945028465,14887.0055397953
0,5892.00131048393,891.999881738639,48.9999853925815,4690.00064984492
0,140894.97025753,22080.938411307,297.999855021425,98974.7454391679
0,87797.6487805649,6330.0030691758,450.999846884318,41907.0772599983
0,28629.9886026237,2499.99997285927,37.9999939303978,16712.9976820921
0,10133.0030049587,1894.99977730619,84.9999781983259,6855.99684433739
0,35289.8264911664,14952.9965969392,60.0000262666797,17769.0063089721
0,62942.0663151958,20295.0034649048,99.9999814011926,33059.0289966019
1,30836.0580463839,8564.00299988773,51.0000187310628,12962.9944959108
0,89454.0173848092,20370.9877811202,330.000114028046,35753.0192821232
0,25667.9907885161,38172.0938445595,109.999959762842,13321.9988946321
0,11606.0059799866,2104.0008966038,61.9999761272089,6460.00260482338
0,14240.9942007893,1337.99967795926,48.9999853925815,7305.99848506287
0,43200.1825535546,6921.99983252021,49.9999997285927,21696.993900467
0,50947.9600715764,15115.9990254809,197.999993922482,29384.1296572006
0,27848.9348872192,20114.9983026182,82.9999495528977,14000.0054796375
0,9869.00187341263,2022.00121404876,36.0000022155801,6673.00124849435
0,9859.99558669772,9999.99628023887,49.9999997285927,5938.00204668819
0,11650.0063027234,2073.99919365079,24.0000040716496,7358.99754999357
1,2362639.53726865,3184003.73818882,3491.00172069674,1135927.4366106
1,4795.0000608124,9534.00347261931,60.0000262666797,702.000418374005
1,449005.313172184,299263.579249587,1380.00030615131,253457.136263884
0,7899.99969620461,70570.6771933308,102.000019045006,6985.00508723978
0,7953.99820424442,1820.00040027111,126.999989019759,3910.99853433146
0,46109.763677599,23828.0800920335,301.999994752789,26796.0562280308
1,30598.0022542366,70135.8952682041,315.000113769946,30054.8702987309
1,132347.987282132,89446.8613496637,308.000066844146,80212.1276497251
1,242238.970668416,108244.734213223,1411.99940970902,139717.806564008
0,350469.863393072,112387.724742292,730.999663922989,70572.7943454037
0,7772.99635267436,379.999903966248,45.0000229603415,4767.99900470306
0,20638.9841325494,7551.00540800228,90.9999539069783,14511.9974987857
0,6913.00016629038,985.000353445556,28.0000137150977,4397.0010149121
0,16732.0111675748,2259.9997914781,85.9999745222021,8352.99970968392
0,13931.0020658807,2657.99936401193,56.9999847334327,8077.00165221275
0,64481.910107692,2243.99940165411,54.999989812215,43657.9205191855
0,47553.9435813807,3799.99868628521,120.000030866158,37270.9693131246
1,284395.171807432,152993.390485458,1346.99976237526,220956.250640427
0,10248.0016030274,8691.00620157424,81.9999797243337,5758.99926568912
0,17992.0091104467,2269.99974922075,51.0000187310628,14111.001212731
0,5748.00432710226,392.000062802144,39.9999818354467,3183.99825846623
0,232017.945743597,98384.6426273739,717.999591423492,164240.976952878
0,12977.0020927071,3108.00089669686,53.0000045817377,9031.99904414803
0,44253.0688246133,4254.00001803618,166.000035132818,22536.9170184981
0,34450.8861879778,11244.0007642949,171.999917988106,18125.9882069613
0,61258.0164096216,29852.9816021012,165.000086806427,42163.0700674202
0,29718.0534384715,3448.00126961044,149.999955885568,18008.0111183845
0,213790.10608381,309140.146004906,1181.00021707094,84224.4046766629
0,27781.066319419,12000.0008547584,267.000091207149,14010.9997986447
0,8696.00496714753,6473.00026833492,45.0000229603415,7585.00082082878
1,19230.0031040525,4465.99806890156,113.000020485507,14292.9973428013
0,9268.00106070165,6611.99696548336,68.0000200480277,4441.99998021368
0,30312.0317458216,13749.9985824477,143.999956861062,17675.9988289539
0,6067.99793403796,4582.00062767246,67.0000255008101,2369.99944511392
0,11664.0063656479,1915.00018840777,40.9999972651235,5051.99755750823
0,193311.856381132,182460.684244627,648.000196763756,100590.188291742
0,28040.0745542945,5318.00227715232,103.000001212348,23370.0367485849
0,65611.0889815805,3353.00085009884,90.000029670281,35557.9841739727
0,49053.1655442115,17568.995355371,244.999948416547,43388.9465559862
0,7777.00047676944,7615.99560959659,66.0000170262581,3003.99996129639
1,26452.8716396472,28709.116517459,221.000065964587,10435.0018833997
1,17086.9962502878,23082.0375779802,109.999959762842,8274.99834297061
1,2966.9981595977,2717.99838357574,56.0000173188343,962.999603438487
0,131594.433717588,122452.686290996,452.999943156189,78158.1799314173
0,11041.0011544566,1982.99974514526,95.0000102979492,1911.00010655684
0,25142.8791437474,5126.00047710751,107.999975470587,9843.00175570383
0,35619.9089253455,849.999702938344,39.0000138009462,14983.0074309234
0,20679.9932040906,696.000236407284,57.9999993883077,16630.0071145321
0,17230.9936909894,2402.99943352533,49.9999997285927,13689.0017851071
0,61897.1861721176,42357.0433872447,340.000130012555,5445.99633357048
0,95990.0673506792,22430.120505179,1275.9994080577,32276.0258541064
1,455586.099603122,688258.656171343,444.999874436041,435478.192763877
0,73422.0809688186,8022.99441797036,232.999894319216,55869.2824967473
0,8791.99563843533,1497.99975421243,47.9999994764212,6544.00079651882
0,38351.9249577058,13979.9997792865,102.000019045006,21947.9934555712
0,24538.0437917531,1525.99967672548,60.0000262666797,7724.9992138581
0,88104.5978894481,21482.0074293793,369.99999791384,44979.8549166454
0,9076.9998136798,2583.0005344335,37.0000032321638,7534.99916315846
1,6415.99904051069,676034.912904562,1767.99957002672,10868.0003201035
0,72420.8847373966,20089.006417188,277.000136786141,29081.8631673764
1,161550.004644135,124970.12653471,725.999989237198,57109.742339741
1,15980.9872857594,16388.0059215302,120.000030866158,10462.0007958385
0,10485.0005941219,775.999596337927,18.0000043578696,4787.9996807464
0,7458.003276011,849.999702938344,29.9999885501375,3193.99894989296
0,37866.0420005249,10365.9948299624,148.999954414134,15411.0027873049
0,41951.9418309315,22218.9320615022,375.999946085404,3331.00053897689
0,34529.8691182872,5980.0009152709,165.000086806427,22520.0206676578
0,42930.1647992015,11958.995073266,125.000032837217,27603.0071367436
0,20707.9921719262,8206.00104214457,99.9999814011926,7216.99543111886
0,87768.6803365234,5162.99956176639,107.999975470587,57513.7886128411
0,1909935.44304745,1201630.56910244,7288.00408900793,772950.276388047
0,15047.994417481,5780.00022156808,48.9999853925815,10211.0015361885
0,175390.465704533,153540.552993441,654.000424147129,105385.464751915
0,53183.8469252274,9628.00193616247,290.00002233565,38327.0043065723
0,7465.00216504969,5590.00242522681,80.0000292260948,3884.0006625669
0,8220.99888891439,240.000018397923,13.9999953853871,5897.99652386597
0,91826.8483926898,60939.6920990085,726.999652833214,60704.9182924559
0,48329.1414329511,58791.9370803233,404.000049303698,60779.0234877504
0,9950.00168998139,2531.00060606036,42.0000160321016,5428.99873012746
0,25785.0462458242,17023.0059612076,29.9999885501375,19450.0126610479
0,12257.9992149281,8912.00033716713,100.999947799046,5836.00052732537
0,48983.069647994,33663.8553764884,197.000053438623,37147.0634031504
1,722657.017054463,203674.823784776,1596.99976330064,456831.548919839
0,12659.0037516619,3208.00009949162,47.9999994764212,10259.998781884
0,29685.0847001896,2807.00118915245,13.9999953853871,24443.0206459536
1,1296112.55484821,1673102.08962665,3648.00236684425,567519.27924583
0,7550.00119106492,7705.001943554,24.0000040716496,4569.99778863123
0,5200.00049623853,959.999726916633,69.0000341827976,2920.00030583402
0,95985.2679672973,34363.1483414956,358.999860532735,63410.1993173418
0,292090.802390229,29397.0615190508,450.000187756075,88008.6161972739
0,300051.678359076,108364.952577048,2011.00122716757,165596.601768314
0,105603.838602912,19057.9954278313,546.000013243282,83956.9964741779
0,128409.544296149,41889.0610905305,432.000177878581,72684.2502682367
0,16414.001506975,5967.99915323876,80.0000292260948,11730.0006844746
0,400.000181156848,10895.9996906703,5.00000043782952,19.9999945289209
0,36118.1215368307,26422.9967771706,421.000070019723,17818.009598905
1,56328.730793005,49643.8601903111,333.000169836556,16313.0062815453
0,715259.004401615,322287.730980451,936.000490017102,427158.321569711
0,125640.508384118,67004.1609382013,274.999973141694,94641.3724175003
0,26314.0948377799,7533.00265292951,297.999855021425,22451.8882777319
1,12873.008062882,4685.99709904947,802.999426700955,2914.99971204293
1,178504.662444864,171769.716299565,391.00017204576,72175.7936023282
0,21439.0005937332,32880.004959287,109.999959762842,11706.0022258825
0,51470.803316738,2778.00132423322,180.000026839764,20664.0137462
0,28705.9586883259,39150.1682898099,255.000115984628,7948.0031500179
0,112181.121462074,84616.9601425319,835.000229749568,24584.9562425241
0,8691.00620157424,4215.00054611248,32.0000031104089,4973.00219451209
0,57060.0784708209,23704.9697681742,414.999784104316,28213.0523743961
0,57504.012099804,19004.0045171219,517.999874509603,32496.9006774615
0,126325.855202919,84120.0311398303,630.000113787096,96210.1364879024
1,5089.99944241818,4060.99785706651,34.9999978478706,2634.99878532994
0,35613.1417855484,6008.00484579058,61.0000082854286,18718.0017460675
0,224686.190772782,33366.9110238335,347.999833038523,133019.365251569
0,6631.00065402308,2242.000888657,73.9999931028917,4777.99843336212
1,1939.00066848461,2105.00053442487,29.9999885501375,1081.00019713203
1,3473210.70730643,2371824.38575662,3799.99868628521,2163785.9499824
1,12471.9948772815,855.99967802273,253.00012935197,7839.99911137953
0,22139.9732933615,2679.00034949002,188.00000698797,12958.9895494077
0,79349.7043460569,18245.9971371039,76.9999675172732,55708.053358653
0,50071.1363353221,17100.9962324269,109.999959762842,23581.0805996852
0,10839.9970190694,8322.99961925526,139.99994083471,7456.99651352673
0,11055.9939633433,19112.999793874,185.000032360513,8577.00445154631
1,51666.2477946455,24973.9859477563,210.999971836552,9252.99905388977
0,45491.919692846,2850.99974650998,80.0000292260948,27211.0929992917
1,257776.961575675,57765.0961835927,315.000113769946,91850.7264772885
0,55432.9798630946,4025.00326084435,104.000010489298,34398.9046058053
0,18437.9994218113,590.000273229202,19.0000003958376,11498.0070576673
0,29246.0558256421,2499.99997285927,28.0000137150977,18639.9983552143
0,100642.508791805,40226.8515245188,309.999907781464,50318.0933421673
0,42416.808943236,6349.99941651924,126.000011724114,28270.1003392386
0,45801.8608871193,2200.00079343805,209.999888549361,28988.9499456814
0,210295.717980021,67132.261182383,650.000414121838,94267.3336682441
1,88430.3044146282,66153.9579031243,1943.00106985993,17294.0017376947
0,35534.1683037836,5273.99806489997,124.000053864987,22464.9141500708
0,21660.0103847816,21670.019621535,127.999966218293,19004.0045171219
1,13957.998610103,21268.0026664921,73.0000407961789,3654.00096122885
0,14358.9970952553,5232.00055910707,69.0000341827976,11885.0073711471
0,71609.9994270495,40489.177695879,460.000234837815,30865.0575685876
0,73450.7211648718,44323.0439391395,203.000004254517,37163.040075152
0,82399.941010062,41519.9784992983,60.0000262666797,58642.7950507007
0,19325.0024454702,1864.00000886232,37.0000032321638,3693.99940615562
0,36271.9502077437,50317.086990364,499.999950788907,17245.0081849801
0,39549.1705188046,24189.8886390738,490.999937252894,29847.9070265799
0,30026.9322625536,6187.00250245028,53.0000045817377,16635.9949948472
0,32728.1224157379,8225.00349041461,80.0000292260948,16531.9970964583
0,30502.0752114324,5557.99660794002,169.999925701472,15513.0052579099
1,53718.8906592253,45434.1816262689,1785.00054582856,14156.9931990567
0,15159.9900065864,4204.99759302905,56.9999847334327,8322.00091922414
0,63847.9656781437,10325.0060109149,63.9999946649812,43501.0345694628
1,894249.412369502,759564.103731963,2862.99912650423,514659.090366543
0,19889.9926039443,5752.99576082704,69.9999830565469,14955.0004327372
1,435517.387564965,986205.470691266,1923.99878552223,311819.570552268
